Hotel Transylvania,0837562,2012,3,0,0
Contraband,1524137,2012,3,0,0
Le grand soir,2008562,2012,1,0,0
Fat Kid Rules the World,1995304,2012,0,0,0
Steel Magnolias,2328749,2012,3,1,0
Tall Man The,1658837,2012,3,1,0
Argo,1024648,2012,3,0,0
Silent Hill: Revelation 3D,0938330,2012,3,1,1
Okami kodomo no ame to yuki,2140203,2012,3,1,0
Smashed,2063781,2012,3,1,0
Chernobyl Diaries,1991245,2012,1,0,0
A Thousand Words,0763831,2012,2,0,0
John Dies at the End,1783732,2012,1,0,0
Sparkle,1876451,2012,3,1,0
Jagten,2106476,2012,2,0,0
Haunting of Whaley House The,2396701,2012,3,0,0
Broken Circle Breakdown The,2024519,2012,3,0,0
Moonrise Kingdom,1748122,2012,3,0,0
Oh Boy,1954701,2012,1,0,0
Kahaani,1821480,2012,3,1,0
2 Days in New York,1602472,2012,3,1,1
Future Weather,1701215,2012,3,1,1
Monster High: Ghoul&#39;s Rule,2446108,2012,3,1,0
Entrance,1918806,2012,3,1,0
Price Check,1845849,2012,3,1,0
Magic Mike,1915581,2012,3,0,0
Les Miserables,1707386,2012,3,0,0
Hitchcock,0975645,2012,2,0,0
Savages,1615065,2012,3,1,0
Alien Tornado,1942798,2012,3,1,0
Travelling Salesman,1801123,2012,0,0,0
Save the Date,1965065,2012,2,1,0
Erased,1645155,2012,1,1,0
Electrick Children,2139843,2012,3,1,0
Despues de Lucia,2368749,2012,3,1,0
Vattnet,2509008,2012,0,0,0
2 Coelhos,1753722,2012,1,0,0
Tad: The Lost Explorer,1764625,2012,1,1,0
Giant Mechanical Man The,1769363,2012,3,1,0
One for the Money,1598828,2012,3,1,1
Kiss of the Damned,1959438,2012,3,1,1
Tears of Steel,2285752,2012,0,0,0
Rock Jocks,1869653,2012,1,1,0
Tabu,2153963,2012,3,1,0
Starlet,2035630,2012,3,1,0
Lucky One The,1327194,2012,3,0,0
What Maisie Knew,1932767,2012,3,0,0
Guilt Trip The,1694020,2012,3,0,1
American Mary,1959332,2012,3,1,1
Shelter,2254131,2012,3,0,0
Body The,1937149,2012,3,0,0
ParaNorman,1623288,2012,1,0,0
Celeste and Jesse Forever,1405365,2012,3,1,0
Woman in Black The,1596365,2012,1,0,0
Odd Life of Timothy Green The,1462769,2012,3,1,0
Lords of Salem The,1731697,2012,3,1,0
Vow The,1606389,2012,3,1,0
Excision,1984153,2012,3,1,0
Holy Motors,2076220,2012,1,0,0
Tango libre,2370034,2012,0,0,0
Lorax The,1482459,2012,1,0,0
John Carter,0401729,2012,3,0,0
Campaign The,1790886,2012,1,0,0
Robot &amp; Frank,1990314,2012,1,0,0
No,2059255,2012,1,0,0
If I Were You,1587309,2012,3,1,1
Seeking a Friend for the End of the World,1307068,2012,1,0,1
[REC]3 Genesis,1649444,2012,3,1,0
Ruroni Kenshin: Meiji kenkaku roman tan,1979319,2012,3,0,0
Master The,1560747,2012,1,0,0
Impossible The,1649419,2012,2,1,0
Papadopoulos &amp; Sons,2006810,2012,1,0,0
Citadel,1641975,2012,1,0,0
Inch&#39;Allah,2336960,2012,3,1,0
Won&#39;t Back Down,1870529,2012,3,1,0
Key and the Frame The,2601160,2012,3,0,0
Killing Them Softly,1764234,2012,0,0,0
I Belong,2377396,2012,3,1,0
Hemingway &amp; Gellhorn,0423455,2012,2,1,0
Bullet to the Head,1308729,2012,0,0,0
Smiley,2025667,2012,3,1,0
Bikini Spring Break,2304517,2012,3,0,0
Dark Shadows,1077368,2012,3,0,0
Raven The,1486192,2012,1,0,0
Skyfall,1074638,2012,3,0,0
Byzantium,1531901,2012,3,1,0
Interview with a Hitman,2061712,2012,1,0,0
Wreck-It Ralph,1772341,2012,3,0,0
That&#39;s My Boy,1232200,2012,1,0,0
A Halloween Puppy,2404153,2012,2,1,0
About Cherry,1945062,2012,3,1,0
Call Me Kuchu,2088714,2012,3,0,0
Qwerty,1591071,2012,3,0,0
Das Leben ist nichts fur Feiglinge,2147550,2012,3,0,0
Morgana,2318360,2012,3,0,0
Red Dawn,1234719,2012,1,0,0
Act of Valor,1591479,2012,0,1,0
Rock of Ages,1336608,2012,3,1,0
Den skaldede frisor,1854236,2012,3,0,1
Goodbye,1926992,2012,3,1,0
Le prenom,2179121,2012,3,0,0
Zero Dark Thirty,1790885,2012,3,1,1
21 Jump Street,1232829,2012,2,0,0
Madagascar 3: Europe&#39;s Most Wanted,1277953,2012,2,0,0
Dead Man&#39;s Burden,2094155,2012,0,0,0
Jack Reacher,0790724,2012,1,0,0
Devil Inside The,1560985,2012,3,1,0
Superman vs. The Elite,2224455,2012,2,1,0
Underworld: Awakening,1496025,2012,3,1,0
Rise of the Guardians,1446192,2012,1,0,0
Any Questions for Ben?,1735839,2012,2,0,0
Making of a Lady The,2293276,2012,3,1,0
Aurora,2208216,2012,1,0,1
Sushi Girl,1606339,2012,0,0,0
Silence,2275949,2012,1,0,0
Violine,2249628,2012,0,0,0
Golden Winter,2202750,2012,1,1,0
Snow White,1854513,2012,3,1,0
Project X,1636826,2012,1,0,0
Ali has blue eyes,2496366,2012,1,0,0
Devil&#39;s Carnival The,2204379,2012,1,0,0
Think Like a Man,1621045,2012,3,0,0
Beasts of the Southern Wild,2125435,2012,3,1,0
Shadow Dancer,1770734,2012,3,1,0
This Is 40,1758830,2012,3,0,0
Ted,1637725,2012,2,0,0
Bad Parents,2081178,2012,3,1,0
Amour,1602620,2012,3,0,0
Black Rock,1930294,2012,3,1,1
Django Unchained,1853728,2012,1,0,0
Stories We Tell,2366450,2012,3,0,1
End of Watch,1855199,2012,3,0,0
Flukt,2076850,2012,3,1,0
Gambit,0404978,2012,1,0,0
This Means War,1596350,2012,2,1,0
As High as the Sky,2119383,2012,3,0,0
Big Miracle,1430615,2012,3,1,0
Gone,1838544,2012,3,1,0
Not Fade Away,1230215,2012,3,0,0
Compliance,1971352,2012,3,1,0
Expendables 2 The,1764651,2012,3,0,0
Quartet,1441951,2012,3,1,0
Berberian Sound Studio,1833844,2012,1,0,0
Croczilla,2354196,2012,0,1,0
Words The,1840417,2012,1,0,0
Dredd 3D,1343727,2012,3,0,0
Mirror Mirror,1667353,2012,3,1,0
Girl Vs. Monster,2326087,2012,3,1,0
Resident Evil: Retribution,1855325,2012,3,1,0
Arachnoquake,2151543,2012,3,0,0
Women&#39;s Day (Dzien kobiet),2393787,2012,3,0,0
Cockneys vs Zombies,1362058,2012,2,1,0
Factory The,1132285,2012,3,0,0
House at the End of the Street,1582507,2012,3,1,0
Mental,1655416,2012,3,0,0
Parental Guidance,1047540,2012,3,0,0
Sinister,1922777,2012,2,0,0
Man with the Iron Fists The,1258972,2012,1,0,0
A Late Quartet,1226240,2012,3,0,0
Cloud Atlas,1371111,2012,3,0,1
Hope Springs,1535438,2012,3,1,0
Paris-Manhattan,1885331,2012,3,1,0
Best Man Down,1885300,2012,3,0,0
Klip,1900908,2012,3,1,0
Fast Girls,1700808,2012,3,0,0
La cinquieme saison,2298820,2012,3,0,0
Extracted,1757746,2012,1,0,0
Dictator The,1645170,2012,1,0,0
Populaire,2070776,2012,3,0,0
Lincoln,0443272,2012,3,0,0
Bitchkram,2287655,2012,3,0,0
Barfi!,2082197,2012,2,1,0
Snow White and the Huntsman,1735898,2012,3,1,0
Das Wochenende,1836202,2012,3,0,1
American Warships,2175927,2012,3,0,0
Hannah Arendt,1674773,2012,3,1,1
Ginger and Rosa,2115295,2012,3,1,1
In The Dark Half,1764645,2012,3,1,0
Privacy,2008602,2012,3,0,0
Barbara,2178941,2012,3,1,0
Safety Not Guaranteed,1862079,2012,3,1,0
Paradies: Liebe,1403214,2012,3,1,0
Company You Keep The,1381404,2012,1,0,0
Radio Rebel,2008633,2012,3,1,0
Anna Karenina,1781769,2012,2,1,0
Brave,1217209,2012,3,1,1
Good Vibrations,1920945,2012,3,0,0
Hobbit: An Unexpected Journey The,0903624,2012,0,0,0
Amazing Spider-Man The,0948470,2012,2,0,0
Arbitrage,1764183,2012,2,0,0
Red Tails,0485985,2012,2,0,0
Journey to the Christmas Star,2034761,2012,3,1,0
Mine Games,1928337,2012,3,1,0
Asterix and Obelix: God Save Britannia,1597522,2012,1,0,0
Ko-ri-a,2328503,2012,3,1,0
Greetings from Tim Buckley,1823125,2012,2,0,0
Seasoning House The,1555093,2012,3,1,0
L&#39;enfant d&#39;en haut,2062969,2012,2,0,1
Life of Pi,0454876,2012,1,0,0
Lake Effects,1699498,2012,3,1,0
BearCity 2: The Proposal,2005156,2012,3,0,0
Cybergeddon,2189240,2012,3,1,0
Blood Fare,1730189,2012,1,0,0
To Rome With Love,1859650,2012,2,0,0
English Vinglish,2181931,2012,3,1,0
Tinkerbell and the Secret of the Wings,1217213,2012,3,1,1
Cheesecake Casserole,1733114,2012,3,1,0
Call Girl,1977739,2012,3,0,0
Four Assassins,1478804,2012,1,0,0
Abraham Lincoln: Vampire Hunter,1611224,2012,3,0,0
Door The,1194577,2012,3,1,0
Killer Joe,1726669,2012,2,0,0
Magic of Belle Isle The,1839654,2012,3,0,0
Strike Witches - The Movie,2322603,2012,3,1,0
Perks of Being a Wallflower The,1659337,2012,3,0,0
Spring Breakers,2101441,2012,3,0,0
Gyo,1857718,2012,3,0,0
Possession The,0431021,2012,3,0,0
Kapringen,2216240,2012,1,0,0
Total Recall,1386703,2012,1,0,0
Much Ado About Nothing,2094064,2012,3,1,0
Hyde Park on Hudson,1477855,2012,2,0,0
Stars Above,2142955,2012,3,1,1
Iron Sky,1034314,2012,3,1,0
Beyond the Hills,2258281,2012,3,0,0
Grabbers,1525366,2012,3,0,0
Struck by Lightning,1791614,2012,3,0,0
V/H/S,2105044,2012,1,0,0
Augustine,2098628,2012,3,1,1
Battleship,1440129,2012,1,0,0
Brass Teapot The,1935902,2012,3,1,0
Pact The,2040560,2012,3,1,0
Foreign Letters,1492841,2012,3,0,1
Escape Fire: The Fight to Rescue American Healthcare,2093109,2012,3,0,1
Seven Psychopaths,1931533,2012,1,0,0
Jackie,2108546,2012,3,1,0
Tim and Eric&#39;s Billion Dollar Movie,1855401,2012,0,0,0
Jack and Diane,0850677,2012,3,1,0
Kon-Tiki,1613750,2012,0,0,0
Renoir,2150332,2012,3,0,0
What to Expect When You&#39;re Expecting,1586265,2012,3,1,0
Comes a Bright Day,1900854,2012,0,0,0
Men in Black III,1409024,2012,1,0,0
Entity,1842356,2012,3,1,0
Man on a Ledge,1568338,2012,1,0,0
Hit and Run,2097307,2012,3,1,0
Prometheus,1446714,2012,3,1,0
Ernest &amp; Celestine,1816518,2012,1,0,0
Sapphires The,1673697,2012,3,0,0
To the Wonder,1595656,2012,3,0,0
Place Beyond the Pines The,1817273,2012,1,0,0
Sessions The,1866249,2012,2,0,0
Die Wand,1745686,2012,0,1,0
Bachelorette,1920849,2012,3,1,0
Angels&#39; Share The,1924394,2012,1,0,0
Attack of the 50ft Cheerleader,2098627,2012,3,1,0
Paranormal Activity 4,2109184,2012,3,1,0
Cocktail,2168910,2012,3,1,0
Jayne Mansfield&#39;s Car,1781840,2012,3,0,0
Paulette,2215395,2012,3,1,0
Cigarette Ki Tarah,2346744,2012,3,0,0
People Like Us,1716777,2012,3,0,0
Twilight Saga: Breaking Dawn - Part 2 The,1673434,2012,3,1,0
Ill Manors,1760967,2012,3,0,0
Fin,2046090,2012,3,1,0
Being Flynn,0455323,2012,1,0,0
Out in the Dark,2318625,2012,0,0,0
Citizen The,1942989,2012,1,0,0
Liberal Arts,1872818,2012,1,0,0
Lola Versus,1710417,2012,3,1,0
Kill &#39;em All,1928335,2012,1,0,0
Vamps,1545106,2012,3,0,1
Why Stop Now?,1853643,2012,3,0,0
Stuck in Love,2205697,2012,3,0,0
Heruta sukeruta,2147319,2012,3,0,0
A Royal Affair,1276419,2012,3,0,0
Neighboring Sounds,2190367,2012,3,1,0
Mortal Instruments: City of Bones The,1538403,2013,3,1,0
Summer League,2585078,2013,3,0,0
Big Wedding The,1931435,2013,3,0,0
Lee Daniels&#39; The Butler,1327773,2013,3,0,0
Hit Girl The,2651924,2013,3,0,0
I Give it a Year,2244901,2013,3,0,0
100-Year-Old Man Who Climbed Out the Window and Disappeared The,2113681,2013,1,0,0
American Hustle,1800241,2013,3,0,0
Riddick,1411250,2013,0,0,0
Crystal Fairy &amp; the Magical Cactus and 2012,2332579,2013,3,0,0
Zero Theorem The,2333804,2013,0,0,0
Gabrielle,3106846,2013,3,1,0
21 &amp; Over,1711425,2013,1,0,0
Anchorman 2: The Legend Continues,1229340,2013,3,0,0
Wrong Cops,2166616,2013,1,0,0
Lovelace,1426329,2013,3,1,0
Mama,2023587,2013,3,1,0
Warm Bodies,1588173,2013,2,0,0
Haute Cuisine,2094877,2013,3,0,0
Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,2457282,2013,3,1,0
Family The,2404311,2013,3,0,0
47 Ronin,1335975,2013,2,0,0
300 Worte Deutsch,2288044,2013,3,1,0
Afternoon Delight,2312890,2013,3,1,1
Saige Paints the Sky,2818348,2013,3,1,0
Before Midnight,2209418,2013,3,0,0
Physician The,2101473,2013,1,0,0
Are You Here,1545754,2013,3,0,0
Safe Haven,1702439,2013,3,1,0
Devil&#39;s Pass,1905040,2013,3,1,0
Beautiful Creatures,1559547,2013,3,0,0
Mandela: Long Walk to Freedom,2304771,2013,1,0,0
Vi ar bast!,2364975,2013,3,0,0
Carrie,1939659,2013,3,1,0
Machete Kills,2002718,2013,3,0,0
L&#39;ecume des jours,2027140,2013,3,0,0
Gravity,1454468,2013,0,1,0
Mary and Martha,2284766,2013,3,1,0
Escape from Planet Earth,0765446,2013,3,0,0
Captain Phillips,1535109,2013,1,0,0
Filth,1450321,2013,1,0,0
Railway Man The,2058107,2013,0,0,0
Wine of Summer The,2066133,2013,3,1,0
Karlek deluxe,2792728,2013,3,1,0
Incredible Burt Wonderstone The,0790628,2013,1,0,0
Starving Games The,2403029,2013,3,0,0
Counselor The,2193215,2013,3,0,0
L&#39;amour est un crime parfait,3103576,2013,2,0,0
Ender&#39;s Game,1731141,2013,2,0,0
G.B.F.,2429074,2013,3,0,0
+1,2395385,2013,3,0,0
All is Lost,2017038,2013,0,0,0
Enough Said,2390361,2013,3,1,1
Grown Ups 2,2191701,2013,2,0,0
Look of Love The,1951216,2013,3,0,0
Best Night Ever,2499414,2013,3,1,0
Fruitvale Station,2334649,2013,3,0,0
Crown and the Dragon The,1913178,2013,3,1,1
Inside Llewyn Davis,2042568,2013,1,0,0
Justice Is Mind,2289920,2013,3,0,0
Decoding Annie Parker,1464191,2013,3,1,0
20 Feet from Stardom,2396566,2013,3,1,0
Dark Skies,2387433,2013,2,1,0
Viva la liberta,2523600,2013,1,0,0
Girl Most Likely,1698648,2013,3,1,1
Hunger Games: Catching Fire The,1951264,2013,3,1,0
Prince Avalanche,2195548,2013,0,0,0
Kaze tachinu,2013293,2013,3,0,0
Her,1798709,2013,2,0,0
Vai que da Certo,2220408,2013,1,0,0
Grand Seduction The,2319580,2013,1,0,0
Tale of The Princess Kaguya The,2576852,2013,3,1,0
Legends of Oz: Dorothy&#39;s Return,0884726,2013,3,1,0
Coherence,2866360,2013,3,0,0
rastres de s&aacute;ndal,3521332,2013,3,1,1
Particle Fever,1385956,2013,3,0,0
La jaula de oro,2042583,2013,0,1,0
Stalingrad,1966566,2013,1,0,0
Monster Pies,2379082,2013,2,0,0
Ronny,2831440,2013,0,0,0
Vivian Maier Mystery The,3252208,2013,3,0,0
Devil&#39;s Violinist The,2401715,2013,3,0,0
Hross i oss,3074732,2013,3,0,0
Is the Man Who Is Tall Happy?,1817287,2013,0,0,0
Bayonetta: Bloody Fate,3306776,2013,3,1,0
Bicycling with Moli&egrave;re,2207050,2013,2,1,0
Young Detective Dee: Rise of the Sea Dragon,2992146,2013,2,1,0
Kill for Me,2085957,2013,3,1,0
Croods The,0481499,2013,3,0,0
Gamers: Hands of Fate The,2312390,2013,3,0,0
August: Osage County,1322269,2013,3,1,0
Grandmaster The,1462900,2013,1,0,0
Tracks,2167266,2013,3,1,0
Percy Jackson: Sea of Monsters,1854564,2013,3,0,0
Killing Season,1480295,2013,1,0,0
Patema Inverted,2981768,2013,0,0,0
Out of the Furnace,1206543,2013,1,0,0
Colony The,1160996,2013,1,0,0
All Cheerleaders Die,2527186,2013,3,0,0
Hangover part 3 The,1951261,2013,2,0,0
And Now a Word from Our Sponsor,2094762,2013,3,0,0
Dragon Ball Z: Battle of Gods,2263944,2013,3,1,0
Snowpiercer,1706620,2013,3,0,0
Faroeste caboclo,1869416,2013,3,0,0
Peeples,1699755,2013,3,0,0
We Are What We Are,2309021,2013,3,0,0
Riley Rewind,2944454,2013,3,1,0
Internship The,2234155,2013,1,0,0
Hansel &amp; Gretel: Witch Hunters,1428538,2013,3,0,0
Ego,2287715,2013,2,0,0
Closed Circuit,2218003,2013,2,0,0
Short Term 12,2370248,2013,3,1,0
A Good Day to Die Hard,1606378,2013,1,0,0
Monsters University,1453405,2013,1,0,0
For Elisa,2403419,2013,3,0,0
German Doctor The,1847746,2013,3,0,1
Zombie Hunter,2446502,2013,3,0,0
My Little Pony: Equestria Girls,2908228,2013,3,1,0
Book Thief The,0816442,2013,3,0,0
Lone Ranger The,1210819,2013,1,0,0
Nashorn im Galopp,2656122,2013,0,0,0
O Tempo e o Vento,2401711,2013,3,1,0
Les garcons et Guillaume a table!,2315200,2013,1,0,0
Madoka Magica: Rebellion Story,2457282,2013,3,1,0
12 Years a Slave,2024544,2013,3,0,0
Invisible Woman The,1700845,2013,3,0,0
Nebraska,1821549,2013,3,0,0
Love Punch The,2234261,2013,3,1,0
I&#39;m So Excited,2243389,2013,2,0,0
At Middleton,1483324,2013,3,1,0
White House Down,2334879,2013,2,0,0
Rush,1979320,2013,1,0,0
Oz the Great and Powerful,1623205,2013,3,0,0
Pacific Rim,1663662,2013,1,0,0
A Haunting at Silver Falls,1813609,2013,3,0,0
Dead Man Down,2101341,2013,3,0,0
Boy and the World The,3183630,2013,0,0,0
Fifth Estate The,1837703,2013,1,0,0
Bounty Killer,2369396,2013,3,1,0
Austenland,1985019,2013,3,1,0
Only God Forgives,1602613,2013,3,0,0
Cloudy with a Chance of Meatballs 2,1985966,2013,3,0,0
Some Girl(s),2201221,2013,1,0,1
Admission,1814621,2013,3,1,0
I Used to Be Darker,2147728,2013,3,1,0
East The,1869716,2013,3,1,0
Olympus Has Fallen,2302755,2013,1,0,0
V/H/S/2,2450186,2013,3,0,0
Trance,1924429,2013,0,0,0
Gimme Shelter,1657510,2013,1,1,0
Thor: The Dark World,1981115,2013,3,0,0
Red 2,1821694,2013,3,0,0
Interior. Leather Bar.,2352488,2013,1,0,0
Knights of Badassdom,1545660,2013,3,0,0
World&#39;s End The,1213663,2013,2,0,0
Call The,1911644,2013,3,1,0
Touchy Feely,2364949,2013,3,1,1
Oblivion,1483013,2013,3,0,0
Last Vegas,1204975,2013,1,0,0
Mobius,2106550,2013,3,0,0
Cutie and the Boxer,2355540,2013,0,0,0
To Do List The,1758795,2013,3,1,0
Blue Jasmine,2334873,2013,3,1,0
Pasadena,2357263,2013,3,1,0
Gloria,2425486,2013,3,1,0
Perfect Mothers,2103267,2013,3,1,1
Locke,2692904,2013,0,0,0
Soshite chichi ni naru (Like Father Like Son),2331143,2013,3,0,0
Hot Flashes The,2201251,2013,3,1,1
Computer Chess,2007360,2013,1,0,0
Kick-Ass 2,1650554,2013,3,0,0
Best Man Holiday The,2083355,2013,3,0,0
Gam-si-ja-deul,2969656,2013,3,0,0
Kings of Summer The,2179116,2013,2,0,0
Freier Fall,2617828,2013,1,0,0
Life Inside Out,2543508,2013,3,0,1
Last of Robin Hood The,2450440,2013,3,1,0
Barbie &amp; Her Sisters in a Pony Tale,3321254,2013,3,1,0
Truth About Emanuel The,1838520,2013,3,1,1
Jug Face,2620736,2013,3,0,0
Upstream Color,2084989,2013,0,1,0
Vino Veritas,1647413,2013,3,1,0
Cheap Thrills,2389182,2013,1,0,0
Spectacular Now The,1714206,2013,2,0,0
Maidentrip,2555268,2013,3,0,0
Jack and the Cuckoo-Clock Heart,1181840,2013,3,0,0
Enemy,2316411,2013,1,0,0
Tangerines,2991224,2013,0,0,0
First Period,2508258,2013,3,0,0
Christmas in the City,3015110,2013,3,1,1
Den The,2503154,2013,3,1,0
Best Man Holiday The,2083355,2013,3,0,0
Wetlands,2524674,2013,3,1,0
Flores Raras,2217458,2013,3,1,0
Haunt,2386278,2013,3,1,0
We&#39;re the Millers,1723121,2013,3,0,0
Great Gatsby The,1343092,2013,3,0,0
Insidious: Chapter 2,2226417,2013,2,0,0
Beneath,2991296,2013,0,0,0
Philomena,2431286,2013,3,1,0
Yip Man: Jung gik yat jin,2495118,2013,3,0,0
Pozitia copilului,2187115,2013,3,0,0
Behind the Candelabra,1291580,2013,1,0,0
UMMAH - Unter Freunden,2664258,2013,1,0,0
Disconnect,1433811,2013,2,0,0
Geography Club,2235902,2013,3,1,0
Epic,0848537,2013,3,0,0
Vivir es facil con los ojos cerrados,2896036,2013,0,0,0
Wolf of Wall Street The,0993846,2013,3,0,0
Michael Kohlhaas,2054790,2013,1,0,0
Once Upon a Time in Vietnam,2531258,2013,0,0,0
Now You See Me,1670345,2013,1,0,0
Fast and Furious 6,1905041,2013,3,0,0
Heat The,2404463,2013,3,1,0
Dark Touch,2328549,2013,3,0,1
Svecenikova djeca,2395421,2013,1,0,0
Sadako 3D 2,2440362,2013,3,0,0
Saving Mr. Banks,2140373,2013,3,1,0
Numbers Station The,1659338,2013,1,0,0
Ida,2718492,2013,3,1,0
Frozen Ground The,2005374,2013,3,0,0
Mt. Zion,2580928,2013,1,0,0
Only Lovers Left Alive,1714915,2013,3,0,0
Jurassic Attack,2303110,2013,2,0,0
Side Effects,2053463,2013,3,0,0
Prisoners,1392214,2013,3,0,0
La Venus a la fourrure,2406252,2013,0,1,0
Casse-tete chinois,1937118,2013,3,0,0
Runner Runner,2364841,2013,0,0,0
Bling Ring The,2132285,2013,3,1,1
Blackfish,2545118,2013,3,0,1
Despicable Me 2,1690953,2013,3,0,0
Baggage Claim,1171222,2013,3,1,0
Wadjda,2258858,2013,3,0,0
Jack the Giant Slayer,1351685,2013,0,0,0
Still Life,2395417,2013,1,0,0
Blue Is the Warmest Color,2278871,2013,3,1,0
Hannas Reise,2429414,2013,3,1,0
Le Pass&eacute;,2404461,2013,3,1,0
Xi you xiang mo pian (Journey to the West),2017561,2013,2,0,0
Conjuring The,1457767,2013,3,0,0
Kyss meg for faen i helvete,2829458,2013,3,1,0
Turbo,1860353,2013,3,0,0
Amiche da morire,2343371,2013,3,1,0
Nymphomaniac: Volume 2,2382009,2013,3,1,0
Go for Sisters,2247432,2013,3,1,0
Wolverine The,1430132,2013,3,0,0
An Easter Bunny Puppy,2599226,2013,3,1,0
Evil Dead,1288558,2013,3,1,0
Love &amp; Air Sex,2388759,2013,3,1,0
Odd Thomas,1767354,2013,3,0,0
Witching and Bitching,2404738,2013,3,0,0
Best Friends Forever,2224073,2013,3,1,1
42,0453562,2013,2,0,0
Camille Claudel 1915,2018086,2013,3,1,0
Punk Singer The,1785612,2013,3,0,0
Skinwalker Ranch,2881698,2013,0,0,0
Birdemic 2: The Resurrection,1674047,2013,3,0,0
Palo Alto,2479800,2013,3,1,1
Haunter,2345567,2013,3,1,0
Ass Backwards,1509788,2013,3,1,0
2 Guns,1272878,2013,1,0,0
Last Passenger,1858481,2013,3,0,0
Elysium,1535108,2013,3,0,0
Jeune &amp; jolie,2752200,2013,3,1,0
Concussion,2296697,2013,3,1,0
Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries),2188560,2013,2,1,0
Mud,1935179,2013,1,0,0
Frozen,2294629,2013,3,1,1
Clear History,2279864,2013,2,0,0
Last Exorcism Part II The,2034139,2013,3,1,0
Remember Sunday,2770480,2013,3,1,0
52 Tuesdays,3100636,2013,3,0,0
Bends,2852460,2013,3,1,0
Princess Twins of Legendale The,3122122,2013,3,0,0
Another Me,1816608,2013,3,1,1
Zoran il mio nipote scemo,3078718,2013,0,0,0
A Teacher,2201548,2013,3,1,0
Very Good Girls,1931602,2013,3,1,1
Plush,2226519,2013,3,1,1
Gekijouban Steins;Gate: Fuka ryouiki no dejavu,2967286,2013,3,0,0
She Made Them Do It,2336846,2013,1,1,0
Tim&#39;s Vermeer,3089388,2013,2,0,0
La grande bellezza,2358891,2013,3,0,0
Uitgesproken,3348476,2013,1,0,0
Lost Angel,2796584,2013,0,0,0
Frequencies,2414766,2013,3,0,0
Returned The,2093270,2013,3,1,0
Justice League: The Flashpoint Paradox,2820466,2013,2,0,0
Best Offer The,1924396,2013,1,0,0
Machine The,2317225,2013,3,1,0
Le week-end,2392326,2013,1,0,0
Dirties The,2334896,2013,3,0,0
Hansel &amp; Gretel,2415464,2013,3,1,0
Texas Chainsaw 3D,1572315,2013,3,1,0
Last Keepers The,1716767,2013,3,0,0
Young and Prodigious T.S. Spivet The,1981107,2013,3,0,0
Night Train to Lisbon,1654523,2013,1,0,0
Parker,1904996,2013,3,0,0
This Is the End,1245492,2013,1,0,0
Grace Unplugged,2349460,2013,3,1,0
Man of Tai Chi,2016940,2013,3,0,0
Fack ju Gohte,2987732,2013,3,0,0
Secret Life of Walter Mitty The,0359950,2013,3,0,0
Hobbit: The Desolation of Smaug The,1170358,2013,3,0,0
Homefront,2312718,2013,2,0,0
How I Live Now,1894476,2013,3,1,0
After Earth,1815862,2013,1,0,0
Blue Ruin,2359024,2013,3,0,0
Pain &amp; Gain,1980209,2013,1,0,0
Congress The,1821641,2013,3,1,0
Don Jon,2229499,2013,3,0,0
Gangster Squad,1321870,2013,1,0,0
Dragon Lore: Curse of the Shadow,2250234,2013,1,1,0
Lifeguard The,2265534,2013,3,1,1
Purge The,2184339,2013,3,1,0
Zum Geburtstag,2865802,2013,2,0,0
Man of Steel,0770828,2013,3,0,0
A Field in England,2375574,2013,0,0,0
Identity Thief,2024432,2013,2,0,0
World War Z,0816711,2013,3,0,0
Ang&eacute;lique,2776074,2013,3,1,0
Drinking Buddies,2265398,2013,3,1,0
Kill Your Darlings,1311071,2013,1,0,0
In Fear,2165859,2013,0,0,0
Stoker,1682180,2013,3,1,0
Elle s&#39;en va,2289538,2013,3,1,1
Suzanne,2298416,2013,3,1,1
Instructions Not Included,2378281,2013,3,1,0
Finsterworld,2338864,2013,1,0,0
Dallas Buyers Club,0790636,2013,3,0,0
Contracted,2281159,2013,3,1,0
A Talking Cat!?!,2511190,2013,3,0,0
Europa Report,2051879,2013,3,0,0
Escape Plan,1211956,2013,2,0,0
Nymphomaniac: Volume 1,1937390,2013,3,1,0
Fading Gigolo,2258345,2013,2,0,0
Thanks for Sharing,1932718,2013,2,0,0
About Time,2194499,2013,3,0,0
Trap for Cinderella,1766175,2013,3,1,0
Finding Mr. Right,2169322,2013,1,1,0
Sharknado,2724064,2013,3,0,0
Exit Marrakech,1982177,2013,2,0,1
Family Weekend,1821426,2013,3,1,0
Bad Words,2170299,2013,2,0,0
Words and Pictures,2380331,2013,3,0,0
R.I.P.D.,0790736,2013,1,0,0
G.I. Joe: Retaliation,1583421,2013,3,0,0
Hansel and Gretel Get Baked,2081194,2013,3,1,0
Host The,1517260,2013,3,1,0
Sunshine on Leith,2481198,2013,3,0,0
Smurfs 2 The,2017020,2013,3,0,0
Way Way Back The,1727388,2013,3,0,0
Oldboy,1321511,2013,2,0,0
Welcome to the Punch,1684233,2013,1,0,0
Meine Schwestern,2582008,2013,3,1,0
Pretty One The,2140577,2013,3,1,0
Iron Man 3,1300854,2013,3,0,0
Planes,1691917,2013,1,0,0
In a World...,2294677,2013,3,1,1
Captain Battle: Legacy War,2387413,2013,3,0,0
Last Stand The,1549920,2013,1,0,0
